NPUZ00262;1000 Tiny Claws;PS3;US;http://zeus.dl.playstation.net/cdn/UP4131/NPUZ00262_00/GrUYzmEAfJrkJnPoZbuDCuNxedcqPOzTSnRZYDLtjfKCnBexwLxRnSYCfPzJXYyfuaIBPshWxTpJyPuvFMZWfmIrXsPtSOszktCtV.pkg;UP4131-NPUZ00262_00-1000TINYCLAWSXXX.RAP;89F82F9DD35ED3336256594E5EF3FD42;Your LEGENDARY sky-pirate crew may have been responsible for unleashing an apocalyptic SWARM curse upon the world and now thers only 24 hours to save their necks...TAKE TO THE SKIES! Send your enemies flying whilst swinging a GIGANTIC SWORD! SMASH your way through the relentless insect horde in this stunning sword-swinging arcade battler set against an epic backdrop of sky-islands and piracy! Use combo and running attacks, blocks and dodges, and DEVASTATING special moves to turn the tables on the SWARM, and survive against overwhelming odds! Join Captain Bluebell and Rana as they DEAL OUT pirate justice! Make BARELY COHERENT plans! ENJOY celebratory fruit cocktails!...and BREAK the curse of 1000 TINY CLAWS! Story mode featuring 25 levels over 5 unique stages 12 Unique enemies 3 Epic Boss battles 5 Survival Mode Stages 25 Challenge Mode Stages 16 Revealing Ships Log entries to discover 15 Booty Awards to Win 6 Animated Piratical cut-scenesCopyright 2011 Mediatonic Ltd. All rights reserved.Purchase or use of this item is subject to the PlayStation Network Terms of Service and User Agreement. This item has been sublicensed to you by Sony Computer Entertainment America.;
NPUH10088;101-in-1 Megamix;PSP;US;http://zeus.dl.playstation.net/cdn/UP4069/NPUH10088_00/ExR95Xxdoest15r3nNatBwuNqWQr58qtj5emDBQt6MCkpfgCthONh5O5x3S9mX126p5nKH7yHeqdB49cQ8M3IREu9EBNnMJnrlywY.pkg;UP4069-NPUH10088_00-101IN1MEGAMIXPSP.RAP;B44266AABD29124001B467D10395C5EE;101-in-1 Megamix is a collection of 101 games offering a healthy serving of adventure, action and puzzle gameplay galore that is fun for all family. Featuring 101 games that take you from the depth of the ocean to the Wild West... From the Stone Age to space racing... 101-in-1 Megamix boasts a unique visual style, a wide variety of unlockable games and prizes, and superb multiplayer action. Come channel surfin' through 8 different TV stations and play through a series of zany TV shows tailored to all sorts of themes, each packed to the brim with insane adventures and delightful challenges!;anonymous
PCSB00963;10 Second Ninja X;PSVita;EU;http://zeus.dl.playstation.net/cdn/EP4395/PCSB00963_00/EP4395-PCSB00963_00-G000000000000885_bg_1_c0400230f1dcc3f446d2e455e4d2ccff5723ab13.pkg;EP4395-PCSB00963_00-G000000000000885.RAP;08C18097EE619C29212C04A36374A001;;Smich
NPUB30024;1942: Joint Strike;PS3;US;http://zeus.dl.playstation.net/cdn/UP0102/NPUB30024_00/M5owiRSUtMTCwCy7BgpFRQFkb9VBJKjytrBfEfuvylNCSIqvdXBQyDIrO893SlB3Ndnbm9MaQ12u2grVWTs5dxxOGO9BTOHJmsK8x.pkg;UP0102-NPUB30024_00-1942XXXXX0123456.RAP;851A7BCBB875F225F09642FD1D67CD36;Based on the popular arcade series, 1942: Joint Strike combines classic top-down shooting with amazing 3D HD graphics. Maneuver aircraft carriers to take on waves of enemy fire and face off with huge enemy bosses. Recruit a wing man locally or online to employ Joint Strike attacks, combining firepower into one explosive barrage. With a whole new arsenal, prepare to rejoin the battle!;
NPEB00026;1942: Joint Strike;PS3;EU;http://zeus.dl.playstation.net/cdn/EP0102/NPEB00026_00/yJ7yw8SPA8Yb1I5aPKvLdESC5FcaLVu0teuWnXYowjiN8XDpsoeSBGqYXQQQAgHcHMqMNTejW8DKKR6BO0JUAIvucfcEeKYk48LxN.pkg;EP0102-NPEB00026_00-1942XXXXX0123456.RAP;5F31522FB99C334297B0F79875F490E8;Based on the popular arcade series, 1942: Joint Strike combines classic top-down shooting with amazing 3D HD graphics. Maneuver aircraft carriers to take on waves of enemy fire and face off with huge enemy bosses. Recruit a wing man locally or online to employ Joint Strike attacks, combining firepower into one explosive barrage. With a whole new arsenal, prepare to rejoin the battle!;shinobi
NPEB90079;1942 Joint Strike Demo;PS3;EU;http://zeus.dl.playstation.net/cdn/EP0102/NPEB90079_00/gxAqurjh3QXchGf9WsQAvKrtt1Ytfa7halRf6tk91e0OFinjQdqTOg6Ev7hpibG0I3PI9FCefAhXYmy6lIpARtm31V60lN554iei0.pkg;EP0102-NPEB90079_00-1942XXXXX0123456.RAP;;;HeihachiMishima
NPHB00042;1942: Joint Strike Demo;Demo;ASIA;http://zeus.dl.playstation.net/cdn/HP0102/NPHB00042_00/6AckKNk2meccF7jSxSfLPHJIQG22exAKwniK96rCyjjkPGF4q4GKssa2dkfkf2IFsJN1HrLBeHxCpbDcC2GKQgRky8m8yBKRXgg4S.pkg;HP0102-NPHB00042_00-1942XXXXX0123456.RAP;;;HeihachiMishima
NPUB90104;1942: Joint Strike Demo;Demo;US;http://zeus.dl.playstation.net/cdn/UP0102/NPUB90104_00/xajUlYHMwUgqAA0hB1E3TglCjXt8vn2VMbYNdxlo2qXtOJ2YAM4xmry2HJWTdnUhvab5ynT7gYIfb3ULnJmDa2sHq9LP0cjy06l3a.pkg;UP0102-NPUB90104_00-1942XXXXX0123456.RAP;;;HeihachiMishima
NPEB90228;2010 FIFA World Cup Demo;PS3;EU;http://zeus.dl.playstation.net/cdn/EP0006/NPEB90228_00/srC5Vpqvwhmaxjc1qKm3kt2siEdlA2DmrmMkJktrJvfV78wH6iyw3F7qUNpfIJ9nyv9FD1h1iL97JE5G3rljomG5OPuNQODdYDhW3.pkg;EP0006-NPEB90228_00-2010FIFAWORLDCUP.RAP;;;HeihachiMishima
NPUB90369;2010 FIFA World Cup South Africa™ Demo;Demo;US;http://zeus.dl.playstation.net/cdn/UP0006/NPUB90369_00/q4QpU6pceQqki1fBVRW4sxXtuieOYc3fCVclWiTLGlqp9UN4iybf0p9v2JnGw3N2J2p2rNquVQJ8Ap5SEs3ktThFQheh1tcwmGHIE.pkg;UP0006-NPUB90369_00-2010FIFAWORLDCUP.RAP;;;HeihachiMishima
BCES00569;2014 Corvette Stingray Final Prototype;DLC;EU;http://zeus.dl.playstation.net/cdn/EP9001/BCES00569_00/XLbcJyKTHohLUQYSxcVaKlmKRTdPtXkYaJyXCWHBDLDEkNTWBEggVcGqoKGZdJCq.pkg;EP9001-BCES00569_00-CHEVROLET14COSFP.RAP;4C9C34BE33C62149EFF37B2427B07CEF;;HeihachiMishima
BLUS31560;2016 Season Update;DLC;US;http://zeus.dl.playstation.net/cdn/UP0777/BLUS31560_00/UP0777-BLUS31560_00-NASCAR15VE2016UP_bg_1_c6a06b6d9f75009a4b7d8ecabc2a4d44df7bdc29.pkg;UP0777-BLUS31560_00-NASCAR15VE2016UP.RAP;9F21E984F674521DC4C1078458E025D3;;HeihachiMishima
NPEZ00175;20Q;Mini;EU;http://zeus.dl.playstation.net/cdn/EP4163/NPEZ00175_00/ItUCtLjOpXPxsdzSivcRvGoKLIoWQUdLUAaoxaWkiPTYoQRzdhFGNGNEEIMRhgzx.pkg;EP4163-NPEZ00175_00-20Q0000000000001.RAP;2CCD808CBD706F49AE1656D16B5901B2;;NinaWilliams
NPJG90038;23 days Demo;PSP;JP;http://zeus.dl.playstation.net/cdn/JP9000/NPJG90038_00/fL8adG59uRJOMWiq5fJfeQvno5PHods8qY6Vq4k4SRUnyiFr7BXYXbrvMkP107EwIpo4mAEAUKaMTEyg0iElAVqLoKjLukvuwvLcK.pkg;JP9000-NPJG90038_00-0000000000000000.RAP;F2B80C2161A8A5491C43C35A3E7CCF3F;;JinKazama
NPUI94508;2Xtreme (PSX);PS3;US;http://zeus.dl.playstation.net/cdn/UP9000/NPUI94508_00/5WjoPIyQtvxsN8n3wqbe59YuDq3SOtMQyPUquk57pPXlMv7LowFm7YSVxAoJPTyDey2lprVuSR0CYlGPoUsSFL8o3vfL8nn6Wom0S.pkg;UP9000-NPUI94508_00-0000000000000001.RAP;C0DCCAD53DC03D37F00D9679D70CE6E0;;
NPEO00154;300 Dynamic Theme;Theme;EU;http://zeus.dl.playstation.net/cdn/EP9000/NPEO00154_00/DuvXWkRuBfUEwZbMCNsdxsiziZmjfogGOZWukqaGbMYlRcRhipwvLBmSTBawaJzC.pkg;EP9000-NPEO00154_00-300MOVDYN00000EN.RAP;19C76772D85912AF5D9246434C938F43;;mrssl
NPEO00154;300 Dynamic Theme [Italian];Theme;EU;http://zeus.dl.playstation.net/cdn/EP9000/NPEO00154_00/ZjdANNGpxEXtRFdvlfCGaSmTTbVozXGZoWBOBCPkcOiuEoteUKnArbhCAfvSDNdK.pkg;EP9000-NPEO00154_00-300MOVDYN00000IT.RAP;2FF4178626644575B9EA1986E8DE2223;;HeihachiMishima
NPEO00154;'300' Pack de temas;Theme;EU;http://zeus.dl.playstation.net/cdn/EP9000/NPEO00154_00/qysZZYahzTtJjjiStPhrITbRMBiJrsEHeGOVYSWMuFWLABcnNzSlivrVTLBHtPVd.pkg;EP9000-NPEO00154_00-300MOV00000ES001.RAP;FC9E746962FD57B274D03C8904819142;;PaulPhoenix
NPEO00154;'300' Pack de temas;Theme;EU;http://zeus.dl.playstation.net/cdn/EP9000/NPEO00154_00/zhvRzNtNVdencUijcWqEpIvMEdczuSFPqlPNvrwKGOyJqfclFfggnpPCiEBDpLIR.pkg;EP9000-NPEO00154_00-300MOVDYN00000ES.RAP;1B4A993AB416AD3B564F415E7A38BE0B;;PaulPhoenix
NPEO00154;'300' Pack de temas;Theme;EU;http://zeus.dl.playstation.net/cdn/EP9000/NPEO00154_00/QaOuQrNVKpAxrvIuUSIAZeohGxobpzpovoyyIIiSEAllPWWXYjpjouvgHnjlAdZC.pkg;EP9000-NPEO00154_00-300MOV00000ES002.RAP;0ADAAB9A3320E5EB92C6C19B37A24549;;PaulPhoenix
NPEO00154;300 Static Theme 1;Theme;EU;http://zeus.dl.playstation.net/cdn/EP9000/NPEO00154_00/lSheKkEklHQxxftoVUkIjjdvSWZiFdSlLhmLJJtTmMIwcSTEKKIoRCHGcPVsgruR.pkg;EP9000-NPEO00154_00-300MOV00000EN001.RAP;45223EB4564C8683D635D35437636FBA;;mrssl
NPEO00154;300 static theme 1 [Italian];Theme;EU;http://zeus.dl.playstation.net/cdn/EP9000/NPEO00154_00/YwdUmqqsUZzflzzJPgJoBXCBprCzhvvHtNmceKauCrAPPaNmSQVUyOZsDGXftWSi.pkg;EP9000-NPEO00154_00-300MOV00000IT001.RAP;21AD6F9C3BD789C6E50C88380C330EAB;;HeihachiMishima
NPEO00154;300 static theme 2 [Italian];Theme;EU;http://zeus.dl.playstation.net/cdn/EP9000/NPEO00154_00/hPXMKRezHRZzTcAVFjfZlmbMdMelRrCtqnSpqEUJeAaDyaSvWtLEBSFvauGMXWGK.pkg;EP9000-NPEO00154_00-300MOV00000IT002.RAP;3C447A8677FE633D2AFF1DBA4309EDA5;;HeihachiMishima
NPEO00154;301 Static Theme 1;Theme;EU;http://zeus.dl.playstation.net/cdn/EP9000/NPEO00154_00/zoxLJbCDizlZHPNEiubJNyIwXltJaqRIaZUDGhaFdBlfAeoVPTVkmUjuHtrDBvXM.pkg;EP9000-NPEO00154_00-300MOV00000EN002.RAP;CD90CA07F5A9B7C518B82BC1FC817312;;mrssl
NPEZ00305;321SuperCrash;Mini;EU;http://zeus.dl.playstation.net/cdn/EP4128/NPEZ00305_00/eDFGvqKXSckCflfyj6UVuVVpkPH0MvNlsWJd9ucJSFJpDl5ejlGH5eG5XkCYFnRJ.pkg;EP4128-NPEZ00305_00-SUPERCRASH002010.RAP;ECF3F5A8C7C76BE7F4A35E17C3104BBF;;NinaWilliams
BCES01176;3D Glasses (Custom Hero Villain);DLC;EU;http://zeus.dl.playstation.net/cdn/EP9000/BCES01176_00/daxouhtMOYYFiMktTINOTwGnzoQGIZHScEBrhOkZfuovtQoqAMcxByMDdGoTtuiv.pkg;EP9000-BCES01176_00-1DLC3DGLASSES000.RAP;2547b1417079981a42afc2274ade92a8;;
BLUS30463;3 Doors Down Pack 1;DLC;US;http://zeus.dl.playstation.net/cdn/UP8802/BLUS30463_00/TwQHpCkODBcpGqJRHYmFuVrxuSUXhfEfLWndPPlVgXiAlAfeowbehjJgvWgaZAzbzJIHeDpvrOsVjrJtMcJQlRLZQPLKLIyDGdIQV.pkg;UP8802-BLUS30463_00-RB3DOORSDCCFF1CD.RAP;f7ab950a6fa0f68e5bad90b6f49dda83;;
NPEZ00318;3D Twist & Match;Mini;EU;http://zeus.dl.playstation.net/cdn/EP4119/NPEZ00318_00/RIEPdEjTPsYbsprGwyUvzfVSDDzpQEFcHDbcplwawpYdoZBhQnFIORunubdhVyMl.pkg;EP4119-NPEZ00318_00-SANUKGAMES000011.RAP;6FCD01343DA527CB493E96F354FA203B;;Yutolio
NPUB30156;3D Ultra MiniGolf Adventures 2 - Demo;Demo;US;http://ares.dl.playstation.net/cdn/UP0101/NPUB30156_00/cxCQ8LAY7lwCplWYhTETxue2dt28xOFCHUp9LsEEjrL1dagcdmKWFfsB3f2bmwV3ApwovhCwSBxnLVLHM5X2HqJ2kidfLXR4LGKYT.pkg;UP0101-NPUB30156_00-3DMINIGOLF2DEMO0.RAP;;;
NPEB00287;3D Ultra MiniGolf Adventures 2 - Demo;Demo;EU;http://ares.dl.playstation.net/cdn/EP0101/NPEB00287_00/BfIsILmrjrTHJKxdnjYTJIEaFBJABuyrtVjbIbzXykkhjnjLJoHQRlaHlZcMciQA.pkg;EP0101-NPEB00287_00-3DMINIGOLF2DEMO0.RAP;;;
NPEP00091;3D Wireframe Dynamic Theme;Theme;EU;http://zeus.dl.playstation.net/cdn/EP4312/NPEP00091_00/qslwxvpDWjpDfOmcVIMzZcYgwDbVrtanfnLVjSltnaPWrqZbQlwKDZBdDirGmWqH.pkg;EP4312-NPEP00091_00-TSMOBILETH000014.RAP;3376475787B24D36CB8DCEC712149179;;PSFreak
NPUB30058;3 on 3 NHL Arcade;C00;US;http://zeus.dl.playstation.net/cdn/UP0006/NPUB30058_00/kljSpLyFOKIfbG9diNkpsHsG0LAk6PFfWcbVNHhokb8LXwktcGdh6puQ6pAmDLonXcxk158FjLGUbvlBQrUislRlKyr9jrp7adhpV.pkg;UP0006-NPUB30058_00-3ON3NHLARCADE001.RAP;BCDDF49E94776979855A576A2DEC0898;Unlock using EDAT + .rap or with C00 EDAT creation tool using this Content ID: UP0006-NPUB30058_00-3ON3NHLARCADE002\n\nEA SPORTS welcomes you to the fast paced world of arcade hockey. From the same team that brought you NHL 09 comes a 3 on 3 experience that throws conventional hockey, and its rules, out the window.;
NPJB00019;3 on 3 NHL Arcade;PS3;JP;http://zeus.dl.playstation.net/cdn/JP0006/NPJB00019_00/Wc04rVdVtVtAWjpTj4OWofRP7hINd1ugAEAQbQsD3H8dlPMWxFlXK40iBCCob6E3eWTNmkXI3CGMORSpiIVuFYoQfNmw7Ikqh0cnf.pkg;JP0006-NPJB00019_00-3ON3NHLARCADE001.RAP;;Unlock using C00 EDAT creation tool using this Content ID: JP0006-NPJB00019_00-3ON3NHLARCADE002 or hold CIRCLE in reActPSN.;
NPUB30058;3 on 3 NHL Arcade;PS3;US;http://ares.dl.playstation.net/cdn/UP0006/NPUB30058_00/kljSpLyFOKIfbG9diNkpsHsG0LAk6PFfWcbVNHhokb8LXwktcGdh6puQ6pAmDLonXcxk158FjLGUbvlBQrUislRlKyr9jrp7adhpV.pkg;UP0006-NPUB30058_00-3ON3NHLARCADE001.RAP;;;
NPEB00080;3 on 3 NHL Arcade;PS3;EU;http://zeus.dl.playstation.net/cdn/EP0006/NPEB00080_00/A7D6APEPmsoH3FhqG7BcRI23awIHofjdL0krkqXWdHULkLmX3HHnnRiM3ndO7JJJB4gwI7kbcPP9eUohCvSgRyQw9YntB7xcayLUm.pkg;EP0006-NPEB00080_00-3ON3NHLARCADE001.RAP;;Unlock using EDAT + .rap or with C00 EDAT creation tool using this Content ID: EP0006-NPEB00080_00-3ON3NHLARCADE002 or press CIRCLE in reActPSN;
NPUB30058;3 on 3 NHL Arcade Full Game Unlock;EDAT;US;http://zeus.dl.playstation.net/cdn/UP0006/NPUB30058_00/qfoWtNrg7P9XfAAcXs2QDvGCXhEQNVwMvebRvcsgUtiAlmtuIjk9g3hJ15skkGyVVhEmV6TvuLOvV0QNYTD4K8sFj96bQmptg71si.pkg;UP0006-NPUB30058_00-3ON3NHLARCADE002.RAP;BCDDF49E94776979855A576A2DEC0898;Unlocks the Demo;
NPEF00148;40 Winks;PS1;EU;http://zeus.dl.playstation.net/cdn/EP0182/NPEF00148_00/7nolVtXWwlSvVHjJpW80oT9c0jRvtD3wwtkHDi1mjXxPPybJRgsaL8SjWGH4Pvv6.pkg;EP0182-NPEF00148_00-G40WINKSXX000ENG.RAP;BCF1B37921F5C567CD2B456F7AF40222;;LingXiaoyu
NPUB30347;4 Elements HD;PS3;US;http://zeus.dl.playstation.net/cdn/UP4009/NPUB30347_00/OcAagtcdqQGFTaNMTXYMzfXcXYpvGVxoSuUCuOOOXUvJszZEQXQeSWNAWnVqslWFNsNlsbEEPzuucPqoKkyCRKNoWyCOVgXdYYulA.pkg;UP4009-NPUB30347_00-4ELEMENTS0000000.RAP;9F3B51CD70B616F46A3977F435D597D6;Beyond endless seas, an ancient kingdom is in trouble. A land once full of life has become a lifeless desert. Restore the power of the magic altars so that peace and prosperity may return. An adorable fairy will aid you on a perilous journey while you will fight your way to the harmony.;shinobi
NPEB01397;4K Gallery;PS3;EU;http://zeus.dl.playstation.net/cdn/EP4288/NPEB01397_00/NYCWHljxcSEpyxJAanqFEkWdeKPvAMAzSccWyivNVxZAoLqqxzODqNytbXCTkbhD.pkg;EP4288-NPEB01397_00-4KGALLERY0000100.RAP;DA71FD8E03A13E3F254CD7478618AF66;;kado-san
NPUA80044;4th of July Ball Pack;DLC;US;http://zeus.dl.playstation.net/cdn/UP9000/NPUA80044_00/8eeR5HUnX55mKrdugpsYXPESWl5P8Dw8rPa7aFPSQ0PsWsC3HCISLw7hudwpAX43XiYwJls9XL2XH8PpaBm6BnaTePlJEjuNEPiea.pkg;UP9000-NPUA80044_00-HVBBP0000BALL010.RAP;6a7ced0a10b4720b0cf7d3c59f5325eb;;
NPEZ00205;4x4 Jam;Mini;EU;http://zeus.dl.playstation.net/cdn/EP4147/NPEZ00205_00/uwsM4VOx5Muj6gCgDYBDkl6A0cWMUeietmtxqoFL02luWLQ2Ia8DfWR8yCFKivM0kM95yPm78pkstfUnOUp5OVQioXyrdhsBnbMnJ.pkg;EP4147-NPEZ00205_00-4X4JAMPSPMINISEU.RAP;3603B10EC9749AA9250FF1814A3FE9AA;;NinaWilliams
NPUZ00104;4x4 Jam;PS3;US;http://zeus.dl.playstation.net/cdn/UP4147/NPUZ00104_00/fgFs5J6vGFlPrNEw2os4OJVUWX84HYVSJfc32YX9qvKhw5eBYG4FltAMy455aVsjP8jWpPpjKIsJc1B1MurnrBh9fGpvdh8gGhfDG.pkg;UP4147-NPUZ00104_00-4X4JAMPSPMINISUS.RAP;F5E882B9D9D557F471C614DCECC109F2;;Yutolio
NPUZ00078;5-in-1 Arcade Hits;PS3;US;http://zeus.dl.playstation.net/cdn/UP4151/NPUZ00078_00/RFOtu40ry8n4BdN7WRle8ccVKHbjCyNkqRseGq66sHRuYFevj0n90LdcMobbdq0W2i3SCvQj0LXPgdjG8l9UDm7jht9Wr2AGWGgYv.pkg;UP4151-NPUZ00078_00-5IN1ARCADEHITSUS.RAP;D31C7A839A51A9A79E4681A74A03463B;;NinaWilliams
NPEZ00174;5-in-1 Arcade Hits;Mini;EU;http://zeus.dl.playstation.net/cdn/EP4151/NPEZ00174_00/Ls6UDGMYOAa2sys5dWf9HcGWXrDlaMrSb2AO8xaKEaIJFXumki8ALLfGHqemGFNkVWuNmHB6HXiMHcD0YHMxpWkxjA1f44OPFtOLF.pkg;EP4151-NPEZ00174_00-5IN1ARCADEHITSEU.RAP;96E47C5EA0DF4CC8C36D3AACB4CB8B16;;NinaWilliams
NPUA80044;60's Surf Ball Pack;DLC;US;http://zeus.dl.playstation.net/cdn/UP9000/NPUA80044_00/216eo2rKaEoBmY0p8ON0gFDa1Rweo1BMn8DoMnigrmyrixKBNUAiCvvyUvEXA9tu12g2ycQUs1bSkRiVmcTlDIToRy4GAeP1Gqv5T.pkg;UP9000-NPUA80044_00-HVBBP0000BALL005.RAP;ed32a47b3d52a6443b6917cc52dfd065;;
BLUS30050;7 Things;DLC;US;http://zeus.dl.playstation.net/cdn/UP0006/BLUS30050_00/49MjNkRQdiUU7y2uAu0r9ji3V1cTmG0pYwBO28s3cubK1d3iPGBudBr4kWWDK8Db4anbcvadIo2nLddL0GF19jCpMu759flOJVKLd.pkg;UP0006-BLUS30050_00-RB7THINGSCCF04A9.RAP;07B150B2F15D7191F9F0BE6685B80FA2;;HeihachiMishima
BLES01723;7 World Redux Additional Battle 1;DLC;EU;http://ares.dl.playstation.net/cdn/EP1063/BLES01723_00/wUASEkygvifeciSbxCCqGqOzuomUNjiSHApeiTmpVhEhdfNYXBLivhohePwbqwkV.pkg;EP1063-BLES01723_00-DLCPACKAGE000059.RAP;;;
BLES01723;7 World Redux Additional Battle 2;DLC;EU;http://ares.dl.playstation.net/cdn/EP1063/BLES01723_00/JGvfJrMwVuTrmywnEzrnxtWyaQtFTqQHZhNbahCJnHsuGMXnyLkmGRrbdATNiBIx.pkg;EP1063-BLES01723_00-DLCPACKAGE000060.RAP;;;
BLES01723;7 World Redux Additional Battle 3;DLC;EU;http://ares.dl.playstation.net/cdn/EP1063/BLES01723_00/gAzpIYjfOoTVSRvbdMCUjhEIVkJKkSYfPvpyyafsBanlVAzCsgwrJvAYffVtRsIX.pkg;EP1063-BLES01723_00-DLCPACKAGE000070.RAP;;;
NPUB31842;99Vidas;PS3;US;http://zeus.dl.playstation.net/cdn/UP2158/NPUB31842_00/UP2158-NPUB31842_00-99VIDASPS3160328_bg_1_575fb60adb68ef95b1bd3eda0981067eee64effc.pkg;UP2158-NPUB31842_00-99VIDASPS3160328.RAP;1CD3197879DD86BDDE21DDF00F3391A9;;
NPUB91040;99Vidas;PS3;US;http://zeus.dl.playstation.net/cdn/UP2158/NPUB91040_00/UP2158-NPUB91040_00-99VIDASPS3170808_bg_1_6bf4f834ae7d21cb42c020350f603af351aa90b6.pkg;UP2158-NPUB91040_00-99VIDASPS3170808.RAP;;;HeihachiMishima
NPEB02458;99Vidas;PS3;EU;http://zeus.dl.playstation.net/cdn/EP0546/NPEB02458_00/EP0546-NPEB02458_00-G99VIDASXX000001_bg_1_5adf91d195c41e94422a98e28c71b05c19f12fb9.pkg;EP0546-NPEB02458_00-G99VIDASXX000001.RAP;8740E0775D23677CB203B97A89F40244;;HeihachiMishima
